L 08/11/2018 - 17:35:40: SourceMod log file session started (file "L20180811.log") (Version "1.8.0.5912")
L 08/11/2018 - 17:35:40: -------- Mapchange to con_district402 --------
L 08/11/2018 - 17:35:40: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 17:35:40: [security_entity_limit.smx] Security Entity Limit [SEL] Activate!
L 08/11/2018 - 18:17:30: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:30: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:30: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:30: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:31: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:31: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:31: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:31: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:31: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:31: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:32: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:32: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:32: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:32: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:32: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:17:33: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:04: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:11: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:14: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:14: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:14: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:14: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:14: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:14: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:15: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:18: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:18: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:18: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:19: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:19: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:19: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:19: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:19: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:20: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:20: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:20: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:20: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:20: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:20: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:22: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:22: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:22: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:26: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:28: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:28: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:28: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:28: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:28: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:29: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:29: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:48: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:48: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:48: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:50: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:50: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:50: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:50: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:50: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:50: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:51: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:51: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:51: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:51: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:51: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:52: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:54: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:54: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:54: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:54: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:54: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:55: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:55: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:55: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:55: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:55: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:56: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:56: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:56: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:56: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:56: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:57: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:57: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:57: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:57: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:57: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:58: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:59: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:18:59: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:00: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:00: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:00: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:00: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:00: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:07: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:07: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:21: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:22: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:22: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:22: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:23: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:23: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:23: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:24: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:24: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:24: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:25: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:25: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:25: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:25: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:25: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:25: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:26: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:26: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:26: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:26: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:27: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:36: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:36: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:36: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:36: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:19:37: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
